name,address,lng,lat
マエノ薬局,東京都北区赤羽西１－２－１０,139.72067,35.77605
アトム介護ショップ,東京都北区志茂１－２８－１３,139.72981,35.77761
有限会社　ケア・フレンド,東京都荒川区東尾久３－４－５,139.77437,35.74524
ひまわり医療介護サービス株式会社,東京都荒川区南千住５－１１－３,139.79483,35.73433
ケア・スマイル,東京都荒川区西尾久六丁目１５番２号,139.75897,35.75091
株式会社　大起エンゼルヘルプ,東京都荒川区町屋五丁目１０番９号,139.77835,35.75108
パナソニック　エイジフリーショップ荒川台東,東京都荒川区町屋八丁目２２番８号,139.78705,35.74568
しあわせステーション,東京都荒川区荒川２－４６－５,139.78209,35.73978
介護用品のハッコウ,東京都荒川区荒川三丁目３３番１号,139.78157,35.73533
あっぷるちよだ日暮里駅前店,東京都荒川区西日暮里２丁目１７番８号,139.77205,35.72923
やさしい手　住環境事業本部　東営業所,東京都足立区一ツ家１－２２－２１　ウェルズ２１足立パートⅠ,139.80901,35.78292
ハートケアサービス有限会社,東京都板橋区南常盤台１－３４－９高橋ビル１Ｆ,139.68823,35.75731
ベスト・ケアー　レンタル事業部,東京都板橋区小茂根１－２５－２２－１０１,139.67737,35.74709
ハスタ株式会社,東京都板橋区赤塚新町３丁目１７番２３号,139.63515,35.77364
アイ・ヘルパーサービス,東京都板橋区板橋一丁目４８番４号　ウッドリバー３ＦＡ,139.71919,35.74839
株式会社ハンドベル・ケア,東京都板橋区小豆沢２－９－７小豆沢２パレス１０１号,139.6992,35.7756
にこにこサプライ,東京都板橋区熊野町４７－１１,139.7027,35.74479
富士介護サービス　レンタル事業所,東京都板橋区大山町１６－１,139.70012,35.74757
あずさわ福祉本舗,東京都板橋区小豆沢１－７－１,139.70053,35.77364
大谷口ケアサービス福祉用具貸与事業所,東京都板橋区大谷口北町７６－２,139.6862,35.74883
アラス,東京都板橋区板橋１－４７－１０樹ビル２階,139.71838,35.74858
レインボーブリッジ　板橋ケアセンター,東京都板橋区板橋３－５－１５,139.71191,35.75045
医療法人財団朔望会　福祉用具ビオラ,東京都板橋区前野町３－３６－１０,139.69379,35.76891
ピース福祉用具レンタル事業部,東京都板橋区新河岸三丁目１５番７－３０３号　サンライフ新高島平,139.65135,35.79618
まごの手板橋店,東京都板橋区双葉町１５番１３号　アシュレ双葉町１階,139.69548,35.75788
スローステップ福祉用具事業所蓮根,東京都板橋区蓮根２－１７－７,139.67729,35.78231
ぐうにいず　ケアセンター,東京都板橋区西台４－８－１３ヒラタビル,139.6691,35.77177
株式会社　ピュアホームズ　東京支店,東京都板橋区東坂下２－４－１５ピュアホームズ東京支店ビル２Ｆ,139.68822,35.78338
株式会社　東基,東京都練馬区貫井三丁目４１番１号,139.62991,35.73958
株式会社　サンポー,東京都練馬区豊玉中三丁目１番１５号,139.65594,35.73302
有限会社　石神井接骨院　介護ケアプランサービス,東京都練馬区下石神井４丁目２７番７号,139.60123,35.72587
指定福祉用具貸与事業所　株式会社　ケアサービス伊東　福祉用具貸与・販売,東京都練馬区早宮　２－１６－２６　,139.65497,35.75675
有限会社　ケアワーカー中ノ宮,東京都練馬区春日町３－３３－２２　中ノ宮ビル２Ｆ,139.64217,35.75201
株式会社　早宮エンジニアリング,東京都練馬区早宮一丁目２９番１５号,139.65822,35.75009
あおぞら介護センター,東京都練馬区栄町６番１２号,139.67097,35.73762
ケアプラザ・みやぞの,東京都中野区中央３－１３－１１ＭＧビル３０２,139.67389,35.70207
つつじケア福祉用具貸与事業所,東京都練馬区高野台５－３８－１７テラスヴュー高野台１０１,139.60959,35.74959
ニチイケアセンター足立　,東京都足立区中央本町４－１０－２,139.80652,35.77423
有限会社　ウメモトコーポレーション　介護用品の店梅元,東京都足立区西新井栄町３－３－８,139.78441,35.7758
有限会社　福祉の家,東京都足立区古千谷本町２－２－１３,139.7791,35.80521
まごの手　本店,東京都足立区足立４－３７－１１,139.80792,35.76551
城北介護センター,東京都足立区千住宮元町３０－４,139.79526,35.74918
介護用品の店　ゆいま～る,東京都足立区千住中居町１２－６,139.79684,35.74907
株式会社　アットホーム,東京都北区王子本町１－１３－１０,139.73277,35.75344
介護ショップペンギン,東京都荒川区東日暮里６－１－１アトラスブランズタワー三河島２階,139.77827,35.73275
アビリティーズ・ケアネット株式会社　東京東営業所,東京都葛飾区白鳥１－８－１０,139.84335,35.74484
株式会社　あおばライフケア,東京都足立区梅島３－３３－１,139.79111,35.77817
有限会社　スマイルケア,東京都足立区鹿浜２－３６－１９矢萩ビル１階,139.74878,35.78408
ホットプランニング足立有限会社　介護支援事業部,東京都足立区綾瀬５－７－９シティービル１階Ｂ号,139.8248,35.76818
明日香介護サービス,東京都足立区関原一丁目９番２０号,139.78847,35.76454
えくぼケアセンター,東京都足立区西保木間２－８－１９グレイス竹の塚Ⅱ,139.80109,35.80053
株式会社　星医療酸器東京事業所,東京都足立区入谷七丁目１１番１２号,139.75861,35.80243
ヒラタ,東京都足立区鹿浜８－１１－５ロイヤルハイム小松原１０５号室,139.76225,35.78848
介護の一休,東京都足立区南花畑４－１７－８ＡＥＲビル２階,139.81888,35.79701
友興の園　福祉用具貸与事業部,東京都足立区西新井本町１－１－１５,139.78123,35.77558
まっかな花,東京都足立区谷中２－７－１３,139.83263,35.77706
介護用品の店　いきいき,東京都足立区西新井５－４２－１６,139.77898,35.78517
有限会社　佐護シルバーケアサービス,東京都葛飾区亀有２丁目７７番６号,139.85353,35.76013
有限会社　オオタ商会　ウェルネット事業部,東京都渋谷区本町３－５２－５初台中央マンション１０１,139.68408,35.68681
有限会社　ケアサービス共栄,東京都葛飾区堀切３－１９－１５　,139.83115,35.74722
介護相談室お花茶屋,東京都葛飾区宝町二丁目２４番６号,139.8381,35.74676
愛のえぷろんケアセンター,東京都葛飾区青戸４－２５－１２,139.85126,35.75094
有限会社　グッドケア,東京都葛飾区東新小岩五丁目１９番１１号,139.85741,35.72287
有限会社　ライフケアあすなろ,東京都葛飾区堀切三丁目１７番１４号コザキパレス１F,139.83054,35.74665
パナソニックエイジフリー介護チェーン葛飾,東京都葛飾区金町４－１－２,139.8636,35.76363
アイ・アール・ケア株式会社,東京都葛飾区水元二丁目２１番２,139.85918,35.78662
介護ショップ　かがやき,東京都葛飾区西亀有４－１６－１５林マンション１階,139.84021,35.76595
ありさか介護支援事業所,東京都江戸川区平井６－４７－１３セルス有阪,139.84296,35.7109
有限会社　パムック,東京都江戸川区篠崎町７－２３－５,139.90466,35.70416
ライフレッシュケア・江東,東京都江東区千田６－１７ドゥ・ステップビル１階,139.81578,35.68124
ともケアセンター,東京都江戸川区中葛西３－３－３,139.86826,35.66563
株式会社　共英,東京都江戸川区江戸川五丁目１６番５１号,139.88077,35.67523
トーリツ福祉用具　江戸川,東京都江戸川区松島一丁目41番19号　さくらコーポ１階,139.86736,35.70687
なぎさ和楽苑指定福祉用具貸与事業所,東京都江戸川区西葛西八丁目１番１号,139.85954,35.65509
パナソニック　エイジフリーショップ小岩,東京都江戸川区西小岩２－１７－１ライオンズマンション西小岩第２　１０２,139.87569,35.73409
パナソニックエイジフリーショップ葛西,東京都江戸川区中葛西８－１１－５シャルマン・ヴィラージュ１Ｆ,139.87224,35.66002
ケアショップ　あんど,東京都江戸川区大杉五丁目６番１８号,139.87624,35.71018
トロールケアサービス,東京都江戸川区北小岩５－１－９,139.88614,35.74098
スペースケア東京第一営業所,東京都葛飾区奥戸８－１３－１１,139.86583,35.73594
株式会社ケアテックＫＯＩＷＡ,東京都江戸川区南小岩８－１５－１３,139.88406,35.73425
サンクスケア,東京都江戸川区中央３－７－１３－１Ｆ,139.87184,35.71305
ダスキンヘルスレント江戸川ステーション,東京都江戸川区西瑞江５－４－３１,139.88078,35.6821
株式会社　みとも商会,東京都羽村市五ノ神１－８－５,139.31688,35.75793
アサノヘルスケア,東京都西多摩郡日の出町大久野2455-1,139.2274,35.74705
シンヨーケアサービス,東京都東村山市本町４－３－５,139.4707,35.75224
ふれあい工房　東村山営業所,東京都東村山市本町４－３－３山栄マンション１０３,139.4707,35.75224
有限会社アイケアーサービス青梅,東京都青梅市東青梅１－７－８,139.2728,35.78878
ここひろショップ,東京都青梅市東青梅４－１７－４２柚木沢ビル１Ｆ,139.2812,35.78349
有限会社　ケアスタッフ,東京都八王子市中野上町１－８－２２　２階,139.32967,35.66717
株式会社　クワバラ,東京都八王子市長房町４９２番地,139.29562,35.65104
アイム福祉用具サービス,東京都八王子市南大沢１－２２－２１,139.38643,35.61765
有限会社　十字会ケアステーション,東京都八王子市めじろ台一丁目９番地の１,139.30742,35.64412
さつきメディカル,東京都八王子市横川町７４５,139.30283,35.66705
日本オートランニングシステム株式会社,東京都八王子市横川町５３８－１馬場レヂデンス２,139.30481,35.66631
ニチイケアセンター八王子南口,東京都八王子市子安町２－３－１７アークガーデン八王子１階,139.34152,35.65115
有限会社　八南ドラッグ　福祉用具貸与事業所,東京都八王子市子安町一丁目８番１６号,139.3407,35.65323
介護ショップ　ミニロクメイト,東京都八王子市元本郷町一丁目１２番１号,139.32109,35.66325
株式会社　カーエレクトリック西東京,東京都八王子市松木６２番地４,139.39113,35.62178
㈱トーカイ　多摩営業所,東京都八王子市大和田町2-12-18,139.35873,35.66271
ゆいまある福祉用具貸与事業所,東京都立川市栄町４－２－１２　３階,139.42349,35.71032
アビリティーズ・ケアネット株式会社　八王子営業所,東京都八王子市久保山町１－９－１５４,139.3602,35.68824
株式会社　多摩健康企画,東京都立川市錦町１－２３－５,139.42241,35.69561
株式会社地域保健企画　ふくじゅ草,東京都立川市錦町１－１７－１４,139.42113,35.69638
ニチイケアセンターあきる野,東京都あきる野市秋川１－２－１阿伎留ビル１Ｆ,139.28844,35.72816
株式会社　ケイアイレンタル事業部,東京都八王子市小門町８５番地２,139.32597,35.65902
パナソニック　エイジフリーショップ　立川,東京都立川市錦町五丁目４番２０,139.41396,35.69131
多摩ケア・サポート有限会社,東京都日野市栄町４－２７－８,139.3857,35.68532
有限会社　アーム・サービス,東京都町田市中町一丁目１９番４号,139.44769,35.54763
クリエーティブ　カミヤ株式会社　介護ショップ　カミヤ,東京都町田市南成瀬４－２－８,139.47414,35.53823
株式会社　ベビーランド・タマベビー,東京都町田市根岸町４６６番地１,139.40788,35.57748
パナソニックエイジフリー介護ショップ町田,東京都町田市忠生４－９－１町田ガス（株）本社ビル３Ｆ,139.40866,35.57952
町田サポートセンターあさひ,東京都町田市旭町１－１７－１５,139.44151,35.5543
ゆいま～る町田,東京都町田市原町田５－８－９,139.45018,35.54611
アビリティーズ・ケアネット株式会社　吉祥寺営業所,東京都武蔵野市吉祥寺本町３－２２－１１エーアイパレス吉祥寺２階,139.56825,35.70502
三要介護サービス,東京都武蔵野市吉祥寺東町一丁目８番９号,139.58237,35.70759
ニチイケアセンター武蔵野,東京都武蔵野市境南町二丁目２８番１０号,139.54605,35.69733
有限会社　あっとほーむ,東京都西東京市田無町４－２３－７浜野マンション１０４,139.53839,35.72911
株式会社　ファミリー,東京都立川市錦町３－５－８小川ビル１０２号,139.41856,35.69284
すりいでぃ国立,東京都国立市富士見台２丁目２番５号　サンフォーレ国立１０１号,139.44696,35.68538
ニック株式会社　多摩営業所,東京都日野市東豊田３－１１－６,139.38589,35.66344
ふれあい介護ショップりんりん,東京都日野市多摩平４－１－１８,139.37912,35.66469
パナソニック　エイジフリーショップ日野,東京都日野市多摩平３－２－１３,139.37737,35.66667
あさみづき訪問介護ステーション,東京都日野市東平山２－１９－４　,139.37431,35.6508
サカイ・ヘルスケアー三鷹店,東京都三鷹市下連雀９－３－１５,139.56187,35.68423
有限会社　移動サポート,東京都三鷹市下連雀５－１－７,139.57179,35.6882
介護ショップ　まざぁぐーす,東京都三鷹市新川６－２０－２杏林大学医学部付属病院第２病棟１階,139.5656,35.6776
三鷹ナース・ヘルパーセンター,東京都三鷹市上連雀７－８－２８,139.55377,35.69368
株式会社エム・エス・シー　西東京支援センター,東京都府中市府中町１－１２－７センタービル２階,139.48026,35.67363
株式会社　ヤマシタコーポレーション　国分寺営業所,東京都国分寺市日吉町３－１－１９,139.45918,35.70478
有限会社　ティー・オー・ピー　府中店,東京都府中市矢崎町四丁目１番地　大東京綜合卸売センター４５６,139.47836,35.65877
日本ウィ－ル・チェア－株式会社　レンタル事業部,東京都西東京市芝久保町２－２２－３１,139.5201,35.726
サカイ・ヘルスケアー昭島店,東京都昭島市昭和町４－１１－２０,139.36235,35.71137
西東京メディカル株式会社,東京都昭島市田中町２－２８－４３,139.35065,35.70525
株式会社サイテック,東京都杉並区和田３－２７－２,139.65736,35.69461
有限会社エイチビーエル,東京都昭島市中神町１１４５－３キマチビル１０１,139.37607,35.7136
スマイルケア　昭和の森,東京都昭島市美堀町４－１３－１７,139.35274,35.71867
あいサンテ,東京都昭島市中神町１１５７－１７,139.37553,35.71208
株式会社　アベサプライ　メーメーベア,東京都調布市布田三丁目１番地１,139.54704,35.65078
アースサポート調布,東京都調布市東つつじケ丘１－５－２,139.57625,35.65968
株式会社　クリエイティブオフィス,東京都小平市津田町２－２－５　,139.46558,35.7246
エイ・エス・ケイ　ケアサービス,東京都小平市学園東町３－３－１５－２０５,139.48996,35.72308
パナソニックエイジフリーショップ花小金井,東京都東久留米市南町１－１２－６４,139.52716,35.74055
ニチイケアセンター花みなみ,東京都小平市花小金井南町２－１７－６　,139.51439,35.72295
ダスキンヘルスレント多摩西ステーション,東京都あきる野市下代継２９３－１１,139.27673,35.72461
有限会社　ハローあい　指定福祉用具貸与事業所,東京都狛江市和泉本町１－１－３６メゾンプライム１０１,139.57837,35.63494
ヘルパーステーション　フォーユー,東京都狛江市和泉本町1-6-15　エスポワール102号,139.57828,35.636
株式会社　ホームケアセンターイワサキ,東京都清瀬市中里３－１１１８－１,139.5159,35.78286
しらさぎ介護ショップ,東京都東久留米市東本町１４－１９,139.53519,35.7628
有限会社　たんぽぽ,東京都東久留米市幸町３－２－２　コーポ吉田１階,139.52379,35.75888
株式会社　サンメディカルサービス,東京都青梅市新町六丁目１５番地の１２,139.31743,35.79474
株式会社　アルファケア,東京都武蔵村山市本町４－１３－１,139.38675,35.75648
株式会社　ライフケアサービス,東京都多摩市諏訪１－９－１,139.45035,35.63424
有限会社　鎌田商事　,東京都八王子市楢原町３８７番地３,139.31003,35.67794
株式会社　シルバーアシスト,東京都多摩市落合３－９－１小山ハイツ１階,139.42796,35.61966
ダスキンヘルスレント多摩東ステーション,東京都多摩市落合１－２１－１０,139.43132,35.62354
株式会社　井上商店,東京都あきる野市五日市１４８,139.2253,35.73034
有限会社　せせらぎ,東京都あきる野市引田７１０番地６,139.26535,35.72107
ライフサービス　ぱーとなー,東京都西東京市田無町三丁目３番７号海老沢第１ビル３０３,139.54077,35.73124
グリーンプランニング,東京都八王子市大和田町２－１４－１６　３Ｆ,139.35905,35.66332
福祉用具いいとも武蔵,東京都武蔵村山市三ツ木２－１３－３,139.3737,35.75703
介護ショップ　あさがお,東京都台東区千束３－３－６,139.79376,35.72133
株式会社シルバー,東京都八王子市西片倉１－９－２,139.33902,35.6384
レンティケアサービス墨田,東京都墨田区江東橋１丁目１４番３号,139.81024,35.69588
シニアのコンビニ・アニータ　,東京都大田区北千束一丁目５５番２号,139.68544,35.61
株式会社　ドルフィン,東京都杉並区下井草５－４－２,139.61453,35.72004
セイシン・ケアサポート,東京都東村山市本町２－２４－１ラヴィアンオランジュ１１０,139.46997,35.7594
株式会社　ライフケア,東京都文京区水道１－５－１６升本ビル２Ｆ,139.74051,35.70967
シルバーサポート　東京店,東京都台東区蔵前３－１９－１１中越蔵前ビル,139.7915,35.70553
えるはあとケアセンター,東京都目黒区中央町１－２－３高木ビル１階,139.6938,35.6301
有限会社　オークステーション,東京都練馬区練馬三丁目２１番２０号,139.65018,35.73965
ジェロントピア菊華　福祉用具貸与サービス,東京都江戸川区西篠崎１－６－７,139.89246,35.71661
ケアサポート・カシマ,東京都江戸川区松江１－７－４,139.86823,35.70173
ティー・オー・ピー　小平店,東京都小平市津田町３丁目３９番地１２号,139.47069,35.72322
ＭＣＳ福祉用具,東京都杉並区井草１－４－７　サンコート井草２０６号,139.62209,35.72488
ソネット,東京都杉並区清水三丁目２７－１８,139.61815,35.71891
タンドル南烏山,東京都世田谷区南烏山６－４－２１ＳＪＫビル２Ｆ,139.59991,35.6688
あおば　福祉用具サービス,東京都中野区本町３－５－４メゾンシルクロード１Ｆ,139.67572,35.69351
株式会社　ちはらや,東京都豊島区巣鴨４丁目２１番地１２号,139.73305,35.73646
あっぷる介護支援センター,東京都荒川区西尾久３－２５－１９小台橋コーポ１Ｆ,139.76189,35.75291
菅沼産業株式会社,東京都台東区日本堤２－２０－１５,139.79582,35.72802
株式会社　エスティサービス　世田谷営業所,東京都世田谷区祖師谷２－１０－５,139.60873,35.64933
セントケアリフォーム新宿,東京都新宿区高田馬場１－３０－１５ＶＯＲＴ高田馬場Ⅰ　３階,139.70375,35.70972
セントケアリフォーム大田,東京都大田区蒲田５－３６－２相互蒲田ビル２０１,139.71854,35.56127
ケーアイサポート福祉用具事業部,東京都板橋区大和町１０－１１　パラストネオ板橋２０２,139.70607,35.75859
セントケアリフォーム葛飾,東京都葛飾区高砂５－１０－５　シルバーハイツ高砂１階,139.86404,35.75185
やすらぎライフワークス,東京都世田谷区赤堤５－１３－７,139.63806,35.66272
株式会社フレンズ,東京都世田谷区桜新町２－１４－２－２０５,139.64172,35.63317
有限会社コスモスヘルパーステーション,東京都渋谷区桜丘町７－１０桜山ビル１０１,139.70322,35.65474
ニチイケアセンター小茂根,東京都板橋区小茂根５－４－４１,139.6754,35.75057
ラックすみだ,東京都墨田区京島１－４７－１７－２Ｆ,139.82175,35.71839
レンティケアサービス城南,東京都世田谷区船橋２－７－５,139.61719,35.64945
ケア・シード株式会社,東京都葛飾区水元２－１５－１４,139.85793,35.7865
福祉用具貸与事業所　おおつか,東京都八王子市大塚７９６－１,139.42447,35.63866
ダスキンヘルスレント新宿ステーション,東京都新宿区天神町６６－８ビューロー天神町１階,139.73003,35.70554
あそかライフサービス株式会社,東京都江東区住吉１－１６－１３　富士工第２ビル３階,139.81277,35.68925
ダスキンヘルスレント練馬ステーション,東京都練馬区氷川台４－３６－１６,139.66396,35.75511
ＳＨＩＰＳ株式会社,東京都八王子市散田町４－１０－１７サンパレス浩栄１０５,139.30415,35.65122
株式会社東基　城南営業所,東京都大田区仲池上１－２４－２２,139.69655,35.58739
ひまわり福祉用具,東京都北区十条台２－６－２９　３Ｆ,139.71848,35.75861
きらら介護サービス,東京都葛飾区堀切７－２２－６　,139.83113,35.75541
株式会社エイユウ（レンタルサポート　エイユウ）,東京都江戸川区上一色３－１３－１５,139.87189,35.72907
株式会社東基　城東営業所,東京都江戸川区松江５－７－２２,139.86797,35.6895
さくらんぼ,東京都日野市程久保８－４９－３,139.40414,35.65102
株式会社トーカイ　品川営業所,東京都品川区東大井１－１５－１３,139.74355,35.60462
ライフメッセージ株式会社　関東営業所,東京都品川区東品川４－１２－８品川シーサイドイーストタワー１１階,139.74866,35.61023
ダスキンヘルスレント目黒ステーション,東京都目黒区中央町２－３－３　パラッツオ祐天寺１Ｆ,139.69139,35.63262
ｃｕｒｅステーション　スマイル,東京都中野区東中野４－２３－１　グリーンハイムＫ１０１,139.68704,35.70951
ハピネスパートナー,東京都小平市学園西町１－２－２８　,139.47946,35.71775
有限会社ウチダケアリフォーム,東京都板橋区小豆沢３－４－１７　,139.69676,35.77776
さいとうケアセンター,東京都足立区関原３－４６－１０,139.78543,35.77229
日介センター竹の塚,東京都足立区竹の塚４－９－５－１０７,139.79942,35.79444
株式会社モンパの木,東京都目黒区目黒本町５－３３－１９グリーンハイツ１階,139.69766,35.62164
株式会社　ウシクボ,東京都中野区本町５－６－１０ビアンカビル１０１,139.67349,35.69351
スリースマイル,東京都葛飾区奥戸２－２９－７,139.85869,35.73382
フタバ介護サービス,東京都葛飾区四つ木４－２８－１１　,139.83571,35.73959
パナソニック　エイジフリーショップ足立,東京都足立区綾瀬３－２５－１９,139.82802,35.76536
グレイシャス　リビング,東京都清瀬市中清戸１－５３８－２,139.52568,35.77832
ケアウェル王子店,東京都北区豊島５－４－１－１０５,139.75085,35.76653
ニコニコ　ファミリー　ケア,東京都江戸川区大杉４－７－１,139.87953,35.71134
ティー・オー・ピー　あきる野店,東京都あきる野市雨間３８２－１　,139.28964,35.72619
ジョイフルケア福祉用具事業所,東京都板橋区大山東町４－２　,139.70753,35.74814
ぬくもり工房,東京都多摩市鶴牧２－２１－１３　ペアタウン多摩Ａ１０１,139.41496,35.61897
株式会社ケアレント,東京都台東区浅草橋４－８－６　,139.78157,35.69814
フランスベッド株式会社　メディカルショップ六本木店,東京都港区六本木４－１－１６　六本木ハイツ,139.7352,35.66506
フランスベッド株式会社　メディカルショップ新宿店,東京都新宿区高田馬場１－３１－１６守山ビル,139.70328,35.70985
フランスベッド株式会社　メディカル品川営業所,東京都品川区西五反田７－２４－５西五反田１０２ビル１階,139.71884,35.62071
フランスベッド株式会社　メディカル世田谷営業所,東京都世田谷区若林４－３１－１５　光映ビル,139.65387,35.64609
アサヒケアサポート,東京都豊島区東池袋１－３３－８ＮＢＦ池袋タワー４Ｆ,139.71651,35.73288
フランスベッド株式会社　メディカル練馬営業所,東京都練馬区中村北３－１５－１６　タマルビル１０２,139.63887,35.73655
フランスベッド株式会社　メディカル江戸川営業所,東京都江戸川区船堀４－４－１１フェニックスガーデン１Ｆ,139.86682,35.68529
フランスベッド株式会社　メディカル北多摩営業所,東京都東村山市野口町１－４－３８　,139.46594,35.76342
フランスベッド株式会社　メディカル南多摩営業所,東京都八王子市大横町３－９　,139.32993,35.66325
フランスベッド株式会社　メディカル杉並営業所,東京都杉並区阿佐谷北１－４３－１３Ａ１ビル２Ｆ,139.63507,35.70931
フランスベッド株式会社　メディカル西東京営業所,東京都調布市菊野台１－２－１　,139.56319,35.65341
葛飾ガス住宅設備機器株式会社,東京都葛飾区柴又１－３７－１１,139.87263,35.75606
株式会社セリオ東京東営業所,東京都江東区冬木６－３パークサイド冬木１階,139.80141,35.67353
ふろーむ４０,東京都品川区東大井１－８－２１,139.74644,35.60641
トーリツ福祉用具　堀切,東京都葛飾区堀切３－２６－１酒井マンション１階,139.83208,35.74496
アルファフリー,東京都世田谷区鎌田３－１７－１ベルフレール玉川２０２,139.61691,35.61927
ＮＰＯわかば,東京都世田谷区三軒茶屋２－４９－６－１０４,139.66159,35.64152
みのり,東京都江東区亀戸２－６－１－１１２,139.82063,35.7003
アイ・ケアステーション,東京都世田谷区岡本１－３３－１４－２２０,139.6188,35.62764
悠優ヘルパーセンター,東京都あきる野市野辺３０５－６,139.31206,35.72249
ケアフレンド・福祉用具,東京都豊島区長崎３－１１－４,139.68964,35.72884
ジーピー,東京都八王子市石川町１６３３,139.36014,35.67604
トップ介護サービス,東京都江戸川区西小岩４－９－３キャッスルアズマ１０５,139.88017,35.73884
ＡＩＫＥＡ,東京都清瀬市中里１－７４６,139.51137,35.77662
レンタルサービス　ソラスト東東京,東京都足立区竹の塚１－３０－２０泰尚ビル３Ｆ,139.79185,35.79218
レンタルサービス　ソラスト西東京,東京都世田谷区南烏山４－２７－８岡田ビル２Ｆ,139.60115,35.67232
ケア・サロン　リン・グレイス,東京都港区元赤坂１－４－２１赤坂パレスビル２Ｆ,139.73285,35.67643
モモ・トータルケアサービス,東京都渋谷区本町１－４０－１４カームコート初台１Ｆ,139.68317,35.68137
ＮＯＡＡ東日本販売株式会社,東京都練馬区関町南３－６－１１,139.58241,35.72248
みやびサポート,東京都葛飾区高砂３－２２－２,139.86923,35.74933
セイブケア,東京都西多摩郡瑞穂町大字高根９８,139.36311,35.78386
フランスベッド株式会社　メディカル田無営業所,東京都西東京市芝久保町２－１１－１６（東京サービスセンター内２Ｆ）,139.52794,35.72779
株式会社ベストハーモニー,東京都町田市森野１－３０－８ノアビル１階,139.44194,35.54686
ケアプラザ　ラシーネ,東京都中央区日本橋蛎殻町２－１４－２,139.78673,35.68467
株式会社　まごころ,東京都足立区関原３－３３－５　１Ｆ,139.78593,35.7722
株式会社　苑田メディコ,東京都足立区保木間３－３－３,139.80269,35.79576
ラウロ福祉用具貸与事業所,東京都調布市深大寺東町１－２－３,139.55615,35.66993
青いとりケアセンター,東京都杉並区和泉３－６０－１６和泉方南通りビル１F,139.6481,35.6825
フランスベッド株式会社　メディカル足立営業所,東京都足立区千住仲町４０－１０住友生命北千住ビル３Ｆ,139.80247,35.74648
ユーケアｐｌｕｓ,東京都江戸川区篠崎町４－１３－１３－１Ｆ,139.91154,35.69854
株式会社ライズクリエイティヴズ,東京都荒川区荒川２－２０－７,139.78273,35.73749
ワップール・ジャパン株式会社,東京都八王子市大和田町６－１７－１２,139.34676,35.66644
セントケア　リフォーム　等々力,東京都世田谷区等々力３－６－９サニーテラス等々力２０２,139.64687,35.60899
ホットステーションＳＵＮ,東京都荒川区荒川４－８－１１,139.77753,35.73718
おだい介護サービス,東京都足立区小台２－２３－８佐藤ビル,139.7579,35.75749
メリー福祉用具,東京都渋谷区本町２－２６－２パルメゾン１０１,139.68062,35.68442
株式会社ウィズケアメディカル,東京都東村山市久米川町４－４２－４,139.46935,35.76633
ニック株式会社　世田谷営業所,東京都世田谷区北烏山３－２５－２０,139.59924,35.67662
ダイコウコミュニケーションズ,東京都板橋区三園２－４－２,139.64287,35.79284
タウンケア,東京都葛飾区立石６－２７－４,139.85266,35.74438
福祉用具サービス　こもれび,東京都八王子市叶谷町８９０－５,139.29832,35.67172
福祉用具レンタル事業所　望,東京都八王子市平岡町１４－４,139.32802,35.66306
パナソニックエイジフリーショップ武蔵野,東京都武蔵野市緑町２－４－３８,139.56143,35.71598
みどりようぐ,東京都世田谷区世田谷４－４－４,139.6539,35.64314
グリーンメディ,東京都杉並区和泉２－５－６０和泉Ⅱ,139.65355,35.6721
ニック株式会社　東京北営業所,東京都北区王子４－１５－１０,139.73586,35.76134
まっかな花　練馬,東京都練馬区中村北４－８－３０田代ビル２F,139.6371,35.73541
セントケア　リフォーム練馬,東京都練馬区南田中３－６－１２大沢ビル１Ｆ,139.62024,35.73817
えるぷらん,東京都江戸川区鹿骨５－２６－７,139.88516,35.7175
つばさ　Ｆor　you　ステーション,東京都中野区東中野３－１７－１９メゾンタケイ１０１,139.68123,35.70881
株式会社　丸冨士　品川営業所,東京都品川区南大井６－８－１０,139.73306,35.59197
株式会社　丸冨士　世田谷営業所,東京都世田谷区等々力２－３９－２１,139.64656,35.60844
ウメモトコーポレーション赤羽,東京都北区赤羽北２－１４－３細田ハイツ１０１,139.70634,35.78484
株式会社　サンスロープ,東京都練馬区早宮３－２３－３フローラル豊島園１０３号室,139.65285,35.74716
セントケア　リフォーム　豊島,東京都豊島区東池袋３－２０－２１,139.72043,35.73043
東電さわやかケア町田・福祉用具,東京都町田市森野４－１７－２３渋谷ビル２階ーＡ,139.43552,35.55528
ケア２１　東京西部,東京都小金井市本町１－１２－４かねきマンション２０２号室,139.50992,35.69916
株式会社実の根企画,東京都羽村市緑ヶ丘１－２０－１０,139.31415,35.76188
福祉工房やわら,東京都台東区千束４－３４－８,139.79611,35.72474
ＧＯＯＤ　ＬＩＦＥ,東京都大田区大森東２－１９－９根本ビル１Ｆ,139.73604,35.57273
グリーングリーングリーン,東京都八王子市楢原町３５５－３,139.31293,35.67469
ぷりま福祉用具事業所,東京都八王子市鑓水２－１６５－１,139.34792,35.61322
介護ショップ　ランダル,東京都西東京市中町４－２－２６,139.56294,35.73644
移送家介援社,東京都大田区大森北１－２３－６日建ビル３０２,139.7308,35.58529
介護用品のハッコウ　練馬営業所,東京都練馬区平和台２－４１－５ソネット平和台１階,139.66016,35.76152
アースサポート江戸川,東京都江戸川区船堀６－４－８,139.86655,35.68031
